33
   0.0     0.0
 225.0     0.0
 159.1   159.1
   0.0   225.0
-159.1   159.1
-225.0     0.0
-159.1  -159.1
   0.0  -225.0
 159.1  -159.1
 300.0   -15.0
 300.0    15.0
 278.1   115.2
 222.8   201.6
 201.6   222.8
 115.2   278.1
  15.0   300.0
 -15.0   300.0
-115.2   278.1
-201.6   222.8
-222.8   201.6
-278.1   115.2
-300.0    15.0
-300.0   -15.0
-278.1  -115.2
-222.8  -201.6
-201.6  -222.8
-115.2  -278.1
 -15.0  -300.0
  15.0  -300.0
 115.2  -278.1
 201.6  -222.8
 222.8  -201.6
 278.1  -115.2
