141.97740403817738 49.97944861008655 149.51860960494892
-42.528988383177676 -144.36706396674504 149.50210057397138
47.688970771986114 142.76093559002533 149.516587233806
138.28590457539676 59.58205957040181 149.57585334344844
-111.3787425637263 -101.2169773237065 149.50047278276017
136.7552743704493 62.84458438859393 149.50504513319393
-5.826755229733278 150.38677135173685 149.50053070445026
-123.55195577569918 85.95383174742409 149.50998677107094
-133.66866386916917 69.24064247434868 149.53769094647942
-127.63661085224281 -79.78676036804295 149.52357038283122
-140.416528945992 54.38263458456965 149.5801543440334
-143.75631614606291 -44.66634611149994 149.5359640343743
-80.31721500882179 -127.28013370060269 149.50384511034127
148.71071694676147 23.17272107593765 149.50637066360022
-38.68786613916565 -145.48014454768187 149.5366390868477
143.17568903739976 -46.50522456630114 149.5401402484233
-101.98530785396443 -110.67563492255692 149.50050617768798
-55.62396966373368 -139.8882122686819 149.5425537884516
-134.42506417349 -67.81152091848459 149.56168339499476
-140.03812423777143 -55.13088821589512 149.50054545765923
-91.60027777459482 -119.41314445882327 149.50057527713705
-119.90485423638948 -90.95803295126773 149.5019659837502
-144.5248282595041 -41.9868492771718 149.50130859566687
-149.75276097667913 -14.983153005940487 149.50147634034238
125.0165690114974 -83.79578590423837 149.50313795623458
-150.06240656903879 11.475879799993569 149.50145565769634
60.62504311684469 137.76154753614517 149.51233504020763
-143.40639430971703 45.848382819086346 149.55720533588422
-99.80042774614408 112.65087061078088 149.5003230831191
107.90284924640159 -104.91460763504718 149.50049618358426
-125.65339956685884 82.85874181963622 149.51361572609983
-79.91396712786661 127.56067629868588 149.5258215751982
-51.4941534046321 141.4710538606889 149.5513719578165
-44.66583315847383 143.75631884578095 149.53611746372178
-38.8653025585875 145.42133010897294 149.52533508135045
38.68788568905681 145.48018247235643 149.536630774925
-26.13116625415222 148.2235784329748 149.50936090396758
-95.73725482088508 116.12611083808378 149.50262554486585
-16.37855191397397 149.6084565634635 149.50269706276296
-6.096261980704705 150.37611266367222 149.50048033715757
-0.19160204917058377 150.4999263569775 149.50009031474255
28.069554798561498 147.8756175773352 149.5161085310686
130.43707481385448 75.12760714858814 149.52675678614904
95.7765017831987 116.09036275994978 149.50056569819589
84.82970803378902 124.3146675669553 149.50094235977065
73.06188732566626 131.57903064450784 149.5038303735185
123.06601219586153 86.63393676195646 149.50246009207714
-87.5328800622261 122.44066047483294 149.5115861951061
105.77993519636148 107.05472854814023 149.50052503281424
63.98816421785558 -136.21901770669743 149.50058919998546
145.96059905393372 36.68586451689396 149.50139604917592
149.99844583670384 12.284958120500935 149.50105103674017
149.9653703313544 -12.692136878071793 149.50150894648291
149.18302606233067 -19.86822611975863 149.5012462096652
150.35777985419213 -6.531636915566292 149.5005307140082
138.25442763762172 -59.46592530096079 149.50184743421448
132.18264942294797 -71.95772233382066 149.50079441530863
98.19162373418054 -114.05494626327592 149.50056912249906
76.20165752239733 -129.79148235760812 149.50859602674916
